time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,OMCCL_nOK_0001,ref_2018_11_06,OMCCL_nOK_0004,RPDOU_SColTempo_0001_delta_tempo,localidade_id_MSRPSPE_1817,RPCGR_nOK_0001,RPCGR_nOK_0002,RPAMO1_SColTempo_0003_delta_tempo,localidade_id_MSRPATJ_1817,ref_Periodo,RPFDIxRPMPX_ativado,RPNAS_nOK_0002,chamados_MSOMCGR,OMCCLxRPATJ_ativado,chamados_MSRPJRD,OMGUA_SColTempo_0001_delta_tempo,RPPPR_SColTempo_0004_delta_tempo,chamados_MSRPTRN,OMIGT_SColTempo_0001_delta_tempo,chamados_MSRPATJ,RPMPX_nOK_0003,RPMPX_nOK_0002,chamados_MSRPMMA,OMAMB_SColTempo_0001_delta_tempo,RPMRDxRPFGR_ativado,ref_2018_10_31,chamados_MSOMJRD,chamados_MSRRFDI,RPJRD_nOK_0001,chamados_MSRPDOU,ref_2018_11_18,ref_2018_11_19,localidade_id_MSOMCCL_1841,ref_2018_11_17,ref_2018_11_14,ref_2018_11_15,ref_2018_11_12,ref_2018_11_13,ref_2018_11_10,ref_2018_11_11,ref_2018_11_16,RPAMBxRPTCU_ativado,ref_2018_12,localidade_id_MSOMBLV_1910,ref_2018_10,ref_2018_11,OMBLV_SColTempo_0001_delta_tempo,RPDOU_SColTempo_0002_delta_tempo,localidade_id_MSRPMMA_1910,localidade_id_MSRPNAS1_1817,localidade_id_MSRPNOQ_1817,RPNASxRPRBR_ativado,RPPPR_nOK_0002,localidade_id_MSOMCGR_1900,RPPPR_nOK_0004,RPDOU_nOK_0001,RPDOU_nOK_0002,RPCGR_SColTempo_0002_delta_tempo,ref_2018_11_09,ref_2018_11_08,ref_2018_11_05,ref_2018_11_04,RPNVL_nOK_0002,localidade_id_MSRPRBR_1817,ref_2018_11_01,ref_2018_11_03,ref_2018_11_02,OMCGR_nOK_0003,RPPPR_SColTempo_0001_delta_tempo,OMCGR_nOK_0001,chamados_MSRPMPX,RPRBR_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPNAS1_SColTempo_0002_delta_tempo,RPPPRxOMCCL_ativado,RPAMO_SColTempo_0002_delta_tempo,ref_2018_11_26,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,chamados_MSRPRBR,RPTRN_nOK_0002,RPNAS_SColTempo_0001_delta_tempo,localidade_id_MSOMDOU_1817,ref_2018_11_23,chamados_MSOMDOU,chamados_MSRPCGR,Chamados_Desconto,ref_2018_11_30,RPNAS_nOK_0001,OMIGT_SColTempo_0002_delta_tempo,RPNAS1_SColTempo_0001_delta_tempo,RPAMOxRPAMB_ativado,localidade_id_MSRPJRD_1845,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,localidade_id_MSRPMPX_1817,chamados_MSOMCCL,RPTCUxOMIGT_ativado,OMBLV_SColTempo_0002_delta_tempo,localidade_id_MSRPFDI_1864,RPNAS_SColTempo_0002_delta_tempo,RPPPRxOMPPR_ativado,RPPPR_SColTempo_0003_delta_tempo,localidade_id_MSRPCGR_1817,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,ref_2018_11_27,localidade_id_MSOMCCL_1817,ref_2018_11_25,ref_2018_11_24,RPRBRxRPDOU_ativado,ref_2018_11_22,ref_2018_11_21,OMCGRxOMRCB_ativado,localidade_id_MSRPATJ_1841,RPNVLxRPBND_ativado,ref_2018_11_29,ref_2018_11_28,localidade_id_MSRPFDI_1844,RPCGRxRPNAS1_ativado,RPNOQxOMNOQ_ativado,OMDOU_SColTempo_0002_delta_tempo,localidade_id_MSRPPPR_1817,chamados_MSRPPPR,chamados_MSRPNOQ,RPMMA_nOK_0001,localidade_id_MSOMDOU_1878,RPMMA_nOK_0002,localidade_id_MSOMBLV_1817,localidade_id_MSRPMPX_1828,OMMNO_SColTempo_0002_delta_tempo,RPPPR_SColTempo_0002_delta_tempo,localidade_id_MSRPPPR_1824,OMBLV_nOK_0002,OMBLV_nOK_0001,localidade_id_MSRPDOU_1878,OMDOU_SColTempo_0001_delta_tempo,RPTCU_SColTempo_0003_delta_tempo,RPAMB_SColTempo_0002_delta_tempo,ref_2018_12_01,ref_2018_12_02,ref_2018_12_03,ref_2018_11_20,chamados_MSRPFDI,chamados_MSRPNAS1,chamados_MSRPSPE,localidade_id_MSRPMMA_1817,RPAMB_SColTempo_0003_delta_tempo,localidade_id_MSOMBLV_1804,RPAMO_nOK_0002,RPTCU_SColTempo_0001_delta_tempo,OMCARC_SColTempo_0003_delta_tempo,localidade_id_MSRPTRN_1817,RPFDI_nOK_0001,RPFDI_nOK_0002,RPAMB_SColTempo_0001_delta_tempo,RPAMO1_nOK_0001,localidade_id_MSOMJRD_1817,RPAMO_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMO1_SColTempo_0001_delta_tempo,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMDOU_nOK_0002,localidade_id_MSRPNVL_1817,RPMPX_nOK_0001,localidade_id_MSRRFDI_1817,OMCGRxRPNVL_ativado,localidade_id_MSRPSPE_1828,RPJRD_nOK_0002,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,localidade_id_MSRPNAS_1817,chamados_MSRPNVL,localidade_id_MSRPMPX_1844,localidade_id_MSRPTRN_1864,RPSPE_nOK_0002,RPMRDxOMAQD_ativado,localidade_id_MSRPATJ_1804,localidade_id_MSOMCGR_1817,RPMPXxRPSPE_ativado,RPRBR_SColTempo_0001_delta_tempo,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,chamados_MSRPNAS,RPNOQ_nOK_0002,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,localidade_id_MSRPDOU_1817,RPATJ_nOK_0001,RPATJ_nOK_0002,RPSPExRPNOQ_ativado,localidade_id_MSOMCCL_1824,ref_2018_11_07
"2018-11-02 14:12:27","2018-11-02 14:13:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:13:27","2018-11-02 14:14:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:14:27","2018-11-02 14:15:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:15:27","2018-11-02 14:16:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:16:27","2018-11-02 14:17:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:17:27","2018-11-02 14:18:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:18:27","2018-11-02 14:19:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:19:27","2018-11-02 14:20:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:20:27","2018-11-02 14:21:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:21:27","2018-11-02 14:22:27",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1,1,1,1,1,1, , ,1, , 
"2018-11-02 14:22:27","2018-11-02 17:17:33",10506.0,0.00353989337865, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 17:17:33","2018-11-02 17:18:33",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , ,1, , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 17:18:33","2018-11-02 17:19:32",59.0,1.9879469764E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , ,1, , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 17:19:32","2018-11-02 18:24:49",3917.0,0.00131979462823, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 18:24:49","2018-11-02 18:25:49",60.0,2.02164099295E-05, , , , , ,1,1, , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 18:25:49","2018-11-02 23:59:59",20050.0,0.00675565031811, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , ,1, , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-02 23:59:59","2018-11-03 00:00:00",1.0,3.36940165492E-07, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, , , , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 00:00:00","2018-11-03 11:38:14",41894.0,0.0141157712931, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 11:38:14","2018-11-03 11:39:15",61.0,2.0553350095E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , ,1,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 11:39:15","2018-11-03 11:51:23",728.0,0.000245292440478, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 11:51:23","2018-11-03 11:55:14",231.0,7.78331782285E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , ,1,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 11:55:14","2018-11-03 12:15:17",1203.0,0.000405339019086, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 12:15:17","2018-11-03 12:16:17",60.0,2.02164099295E-05, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, ,1, ,1, , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 12:16:17","2018-11-03 18:00:00",20623.0,0.00694871703293, , , , , ,1, , , ,1,1,1, ,1,1, , , ,1, ,1, , ,1, ,1, ,1,1, ,1, , , , , , , , , , , ,1, , , ,1, , , ,1,1,1, , , , , , , , , , , ,1, ,1, , , , ,1, ,1,1, ,1, , ,1,1,1,1,1, , ,1, ,1,1,1, , , , ,1, ,1, ,1,1,1, , , ,1, ,1,1,1, ,1, , ,1, , ,1, , , , , ,1,1, ,1,1,1, , , ,1, , , , , , , , , , , , , , , ,1,1,1, , , , , ,1, , , , ,1, ,1, ,1, ,1, ,1, ,1,1, , ,1,1,1,1, , , ,1, ,1,1, ,1,1,1, ,1,1,1,1, , ,1, , 
"2018-11-03 18:00:00","2018-11-03 18:52:25",3145.0,0.00105967682047, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
"2018-11-03 18:52:25","2018-11-03 18:53:25",60.0,2.02164099295E-05, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , ,1, , , , ,1, , , , ,1,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1,1, 
"2018-11-03 18:53:25","2018-11-03 19:52:25",3540.0,0.00119276818584, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
"2018-11-03 19:52:25","2018-11-03 19:53:25",60.0,2.02164099295E-05, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , ,1, , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
"2018-11-03 19:53:25","2018-11-03 20:17:25",1440.0,0.000485193838308, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
"2018-11-03 20:17:25","2018-11-03 20:18:26",61.0,2.0553350095E-05, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1,1, , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
"2018-11-03 20:18:26","2018-11-03 20:40:40",1334.0,0.000449478180766, , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1,1,1,1, , , , , , , , , , , , ,1, , , , , ,1, , , ,1, , ,1,1, , , , ,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , ,1, , ,1,1, , , , , ,1, , ,1, ,1,1, , ,1,1,1, , , ,1, , 
