dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-11-05 18:47:35.0,2018-11-05 18:52:18.0,283,,4,1
2018-11-08 08:26:17.0,2018-11-08 08:29:17.0,180,,4,1
