dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-11-13 16:01:35.0,2018-11-13 16:04:35.0,180,,4,1
2018-11-19 14:32:36.0,2018-11-19 16:46:35.0,8039,,4,1
