dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-12-07 06:00:05.0,2019-12-07 06:01:05.0,60,,4,1
2019-12-07 07:23:05.0,2019-12-07 07:24:05.0,60,,4,1
2019-12-07 07:50:05.0,2019-12-07 07:51:05.0,60,,4,1
2019-12-26 07:55:05.0,2019-12-26 07:56:05.0,60,,4,1
2019-12-30 04:25:06.0,2019-12-30 04:26:05.0,59,,4,1
