dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-12-04 14:30:10.0,2019-12-04 14:32:48.0,158,,4,1
2019-12-06 07:01:49.0,2019-12-06 07:02:48.0,59,,4,1
