dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-12-14 17:58:47.0,2019-12-14 17:59:47.0,60,,4,1
2019-12-25 21:01:47.0,2019-12-25 21:02:47.0,60,,4,1
2019-12-27 05:51:47.0,2019-12-27 05:52:47.0,60,,4,1
