dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-11-27 07:42:00.0,2019-11-27 07:43:00.0,60,,4,1
2019-11-27 07:45:00.0,2019-11-27 07:49:00.0,240,,4,1
2019-11-27 07:50:00.0,2019-11-27 07:57:00.0,420,,4,1
2019-11-27 07:58:00.0,2019-11-27 08:02:00.0,240,,4,1
2019-11-27 08:14:00.0,2019-11-27 08:16:00.0,120,,4,1
2019-11-27 08:19:00.0,2019-11-27 08:29:00.0,600,,4,1
