dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2020-04-01 06:36:10.0,2020-04-01 06:37:10.0,60,,4,1
2020-04-05 00:38:10.0,2020-04-05 00:39:10.0,60,,4,1
2020-04-05 00:46:10.0,2020-04-05 00:47:10.0,60,,4,1
