dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2020-04-13 20:57:03.0,2020-04-13 20:58:33.0,90,,4,1
2020-04-13 21:00:33.0,2020-04-13 21:07:03.0,390,,4,1
