dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2020-04-03 16:45:49.0,2020-04-03 16:46:49.0,60,,4,1
2020-04-06 22:24:50.0,2020-04-06 22:29:49.0,299,,4,1
2020-04-11 05:18:19.0,2020-04-11 05:32:49.0,870,,4,1
