dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-03-12 16:22:05.0,2019-03-12 16:23:05.0,60,,4,1
2019-03-20 09:20:05.0,2019-03-20 09:21:05.0,60,,4,1
2019-03-20 09:22:05.0,2019-03-20 09:23:05.0,60,,4,1
