dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2018-07-20 15:52:27.0,2018-07-20 15:53:42.0,2018-07-20 15:55:27.0,180,75,MSOMPPR_SWL3,105,42949598
2018-06-12 22:00:38.0,2018-06-12 22:02:36.9,2018-06-12 22:05:38.0,300,118.960000,SW01A_MSOMPPR,181.040000,42949554
2018-06-11 17:16:45.0,2018-06-11 17:17:28.9,2018-06-11 17:21:45.0,300,43.960000,SW01B_MSOMPPR,256.040000,42949629
2018-06-11 17:11:48.0,2018-06-11 17:16:38.9,2018-06-11 17:16:47.0,299,290.960000,RD01_MSOMPPR,8.040000,42949381
2018-06-11 17:11:48.0,2018-06-11 17:16:40.9,2018-06-11 17:16:48.0,300,292.960000,RD02_MSOMPPR,7.040000,42949380
