dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-09-20 05:36:19.0,2018-09-20 05:38:19.0,120,,4,1
2018-09-20 05:45:21.0,2018-09-20 05:47:20.0,119,,4,1
