time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,ref_2019_02_18,OMCCL_nOK_0004,OMCCL_SColTempo_0001_delta_tempo,RPCGR_nOK_0002,localidade_id_MSRPPPR_2136,OMCCL_SColTempo_0004_delta_tempo,localidade_id_MSRPNAS1_2122,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPNAS_nOK_0001,OMCCLxRPATJ_ativado,OMGUA_SColTempo_0001_delta_tempo,RPAMB_nOK_0003,RPMPX_nOK_0002,RPMRDxRPFGR_ativado,ref_2019_02_04,ref_2019_02_05,ref_2019_02_06,ref_2019_02_07,ref_2019_02_01,ref_2019_02_02,ref_2019_02_03,ref_2019_02,OMBLV_SColTempo_0001_delta_tempo,RPMMA_SColTempo_0003_delta_tempo,ref_2019_02_08,ref_2019_02_09,RPAMBxRPTCU_ativado,ref_2019_02_12,RPJRD_SColTempo_0002_delta_tempo,chamados_MSRPPPR,ref_2019_01_31,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,ref_2019_02_13,RPDOU_nOK_0001,ref_2019_02_11,ref_2019_02_10,ref_2019_02_17,ref_2019_02_16,ref_2019_02_15,ref_2019_02_14,ref_2019_02_19,RPNAS1_SColTempo_0002_delta_tempo,OMAQD_SColTempo_0002_delta_tempo,OMBLV_SColTempo_0002_delta_tempo,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,ref_2019_03,ref_2019_01,RPPPRxOMCCL_ativado,RPATJ_SColTempo_0002_delta_tempo,localidade_id_MSRPNAS_2122,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,chamados_MSRPCGR,Chamados_Desconto,ref_2019_03_01,RPNAS1_SColTempo_0001_delta_tempo,RPMRD_nOK_0002,RPAMOxRPAMB_ativado,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,chamados_MSOMCCL,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPMMA_SColTempo_0001_delta_tempo,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPMMA_SColTempo_0002_delta_tempo,OMCARC_SColTempo_0003_delta_tempo,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMMA_nOK_0001,OMAMB_SColTempo_0001_delta_tempo,localidade_id_MSOMCCL_2136,OMBLV_nOK_0002,ref_2019_02_23,ref_2019_02_20,ref_2019_02_21,chamados_MSRPNAS1,RPAMO_nOK_0002,RPNAS1_nOK_0002,RPFDI_nOK_0002,localidade_id_MSOMBLV_2136,RPATJ_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,localidade_id_MSRPCGR_2122,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPTRN_nOK_0002,RPCGR_SColTempo_0002_delta_tempo,RPSPE_nOK_0002,RPMRDxOMAQD_ativado,RPJRD_SColTempo_0001_delta_tempo,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,ref_2019_02_28,RPNOQxOMJRD_ativado,chamados_MSRPNAS,ref_2019_02_22,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2019_02_26,ref_2019_02_27,ref_2019_02_24,ref_2019_02_25,RPATJ_nOK_0001,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo
"2019-02-05 15:29:20","2019-02-05 16:55:14",5154.0,0.00150212684724, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:55:14","2019-02-05 16:55:39",25.0,7.28621870023E-06, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,254, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:55:39","2019-02-05 16:55:43",4.0,1.16579499204E-06, , , , , , , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,254, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:55:43","2019-02-05 16:57:43",120.0,3.49738497611E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,254, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:57:43","2019-02-05 16:58:44",61.0,1.77783736286E-05, , , , , , , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,254, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:58:44","2019-02-05 16:59:28",44.0,1.28237449124E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,254, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:59:28","2019-02-05 16:59:36",8.0,2.33158998407E-06, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,262, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 16:59:36","2019-02-05 17:00:14",38.0,1.10750524243E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:00:14","2019-02-05 17:01:12",58.0,1.69040273845E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,705
"2019-02-05 17:01:12","2019-02-05 17:11:59",647.0,0.000188567339962, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,705
"2019-02-05 17:11:59","2019-02-05 17:16:17",258.0,7.51937769863E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:16:17","2019-02-05 17:25:30",553.0,0.000161171157649, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , ,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,667
"2019-02-05 17:25:30","2019-02-05 17:25:51",21.0,6.12042370819E-06, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,667
"2019-02-05 17:25:51","2019-02-05 17:26:38",47.0,1.36980911564E-05, , , , ,1, , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,667
"2019-02-05 17:26:38","2019-02-05 17:27:00",22.0,6.4118724562E-06, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975,1548, , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,667
"2019-02-05 17:27:00","2019-02-05 17:27:24",24.0,6.99476995222E-06, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1,667
"2019-02-05 17:27:24","2019-02-05 17:35:38",494.0,0.000143975681516, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:35:38","2019-02-05 17:35:43",5.0,1.45724374005E-06, , , , ,1, , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:35:43","2019-02-05 17:37:38",115.0,3.3516606021E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:37:38","2019-02-05 17:37:43",5.0,1.45724374005E-06, , , , , , , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 17:37:43","2019-02-05 21:17:38",13195.0,0.00384566622998, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 21:17:38","2019-02-05 21:18:25",47.0,1.36980911564E-05, , , , ,1, , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,13975, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,13975, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 21:18:25","2019-02-05 21:18:29",4.0,1.16579499204E-06, , , , ,1, , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 21:18:29","2019-02-05 22:02:30",2641.0,0.000769716143492, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 22:02:30","2019-02-05 22:03:39",69.0,2.01099636126E-05, , , , , , , ,1, ,1,1, ,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 22:03:39","2019-02-05 22:03:43",4.0,1.16579499204E-06, , , , , , , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 22:03:43","2019-02-05 23:59:59",6976.0,0.00203314646611, , , , ,1, , ,1, ,1,1,1,1, , , ,1, ,1, , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-05 23:59:59","2019-02-06 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-06 00:00:00","2019-02-06 23:59:59",86399.0,0.0251808803792, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , ,1, , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-06 23:59:59","2019-02-07 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 00:00:00","2019-02-07 04:29:28",16168.0,0.00471214335781, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , ,1, , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 04:29:28","2019-02-07 04:30:29",61.0,1.77783736286E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , ,1, , , ,1, , , , ,1, , , , ,1,1, , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 04:30:29","2019-02-07 06:36:26",7557.0,0.0022024781887, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , ,1, , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 06:36:26","2019-02-07 06:38:26",120.0,3.49738497611E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , ,1, , , ,1, , , , ,1, , , , ,1, , , ,1, , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 06:38:26","2019-02-07 23:59:59",62493.0,0.0182135066093, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , ,1, , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-07 23:59:59","2019-02-08 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-08 00:00:00","2019-02-08 23:59:59",86399.0,0.0251808803792, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , ,1, ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-08 23:59:59","2019-02-09 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 00:00:00","2019-02-09 00:15:29",929.0,0.0002707558869, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , ,1,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 00:15:29","2019-02-09 00:16:28",59.0,1.71954761325E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , ,1,1, , , , ,1, ,1, , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 00:16:28","2019-02-09 04:34:29",15481.0,0.00451191806793, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , ,1,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 04:34:29","2019-02-09 04:37:44",195.0,5.68325058618E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , ,1,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1,195,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 04:37:44","2019-02-09 23:59:59",69735.0,0.0203241784424, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , ,1,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-09 23:59:59","2019-02-10 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-10 00:00:00","2019-02-10 23:50:28",85828.0,0.0250144631441, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , ,1, , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-10 23:50:28","2019-02-10 23:51:28",60.0,1.74869248805E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1,1, , , , ,1, , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-10 23:51:28","2019-02-10 23:59:59",511.0,0.000148930310233, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , ,1, , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-10 23:59:59","2019-02-11 00:00:00",1.0,2.91448748009E-07, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-11 00:00:00","2019-02-11 00:05:00",300.0,8.74346244027E-05, , , , ,1, , ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , , , ,1, , , , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1, , , ,1,1,1,1, ,1,1,1, , ,1,1, , , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-11 00:05:00","2019-02-11 07:50:20",27920.0,0.00813724904441, , , , ,1,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
