dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-02-12 15:49:09.0,2019-02-12 15:51:09.0,120,,4,1
2019-02-12 15:52:11.0,2019-02-12 15:53:09.0,58,,4,1
