dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-01-31 06:01:02.0,2019-01-31 06:02:02.0,60,,4,1
2019-01-31 06:03:08.0,2019-01-31 06:04:02.0,54,,4,1
2019-01-31 08:24:07.0,2019-01-31 08:25:02.0,55,,4,1
