dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-09-16 22:39:23.0,2018-09-16 22:43:23.0,240,,4,1
2018-09-20 07:19:26.0,2018-09-20 07:21:23.0,117,,4,1
2018-09-20 07:32:23.0,2018-09-20 07:35:06.0,163,,4,1
