dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2020-03-05 22:20:21.0,2020-03-05 22:21:21.0,60,,4,1
2020-03-28 18:18:21.0,2020-03-28 18:19:22.0,61,,4,1
2020-03-28 18:21:21.0,2020-03-28 18:22:21.0,60,,4,1
