dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2017-10-28 16:16:26.0,2017-10-28 16:18:45.0,2017-10-28 16:21:27.0,301,139,RD04_MSRPCGR,162,22568982
2018-03-31 20:08:04.0,2018-03-31 20:11:34.0,2018-03-31 20:13:46.0,342,210,RD01_MSRPCGR,132,28776273
