dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2017-09-11 15:04:15.0,2017-09-11 15:07:41.0,2017-09-11 15:14:15.0,600,206,RD02_PROMGUA,394,2782148
2017-10-05 12:10:01.0,2017-10-05 13:28:19.0,2017-10-05 13:31:05.0,4864,4698,RD02_PROMGUA,166,2062941
2018-04-12 12:57:20.0,2018-04-12 13:00:57.0,2018-04-12 13:07:21.0,601,217,RD02_PROMGUA,384,16326760
2018-04-12 13:37:21.0,2018-04-12 13:39:06.0,2018-04-12 13:42:20.0,299,105,RD02_PROMGUA,194,2183
2018-04-12 15:32:20.0,2018-04-12 15:38:01.0,2018-04-12 15:40:48.0,508,341,RD02_PROMGUA,167,6794
2018-04-12 16:52:20.0,2018-04-12 16:56:09.0,2018-04-12 17:02:21.0,601,229,RD02_PROMGUA,372,4459
2017-09-11 11:04:19.0,2017-09-11 14:57:42.0,2017-09-11 14:59:34.0,14115,14003,RD01_PROMGUA,112,2765862
2018-03-06 15:31:07.0,2018-03-06 15:36:50.0,2018-03-06 15:39:11.0,484,343,RD01_PROMGUA,141,15207503
