dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-10-03 03:27:44.0,2019-10-03 03:28:45.0,61,,4,1
2019-10-18 08:06:44.0,2019-10-18 08:07:45.0,61,,4,1
