dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2020-01-02 05:28:38.0,2020-01-02 05:29:39.0,61,,4,1
2020-01-12 20:40:38.0,2020-01-12 20:42:08.0,90,,4,1
