dh_inicio,dh_termino,delta_tempo,Equipamento,Trunk,item_key
2020-01-01 04:01:41.0,2020-01-01 04:05:38.0,237,MSRPFGR_SWL3,ifOperStatus[Trunk Port ID 0002],
2020-01-01 06:05:41.0,2020-01-01 06:08:44.0,183,MSRPFGR_SWL3,ifOperStatus[Trunk Port ID 0002],
2020-01-01 06:54:38.0,2020-01-01 06:57:38.0,180,MSRPFGR_SWL3,ifOperStatus[Trunk Port ID 0002],
