dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2017-11-02 18:42:47.0,2017-11-02 18:44:43.0,2017-11-02 18:47:47.0,300,116,RD03_MSOMDOU,184,6050334
