dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-07-08 10:37:41.0,2019-07-08 16:53:41.0,22560,,4,1
2019-07-08 17:12:41.0,2019-07-09 12:15:42.0,68581,,4,1
