dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-08-20 05:06:04.0,2019-08-20 05:07:04.0,60,,4,1
2019-08-27 23:40:04.0,2019-08-27 23:41:04.0,60,,4,1
