dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-08-14 03:55:54.0,2019-08-14 03:56:54.0,60,,4,1
2019-08-14 03:57:55.0,2019-08-14 04:05:54.0,479,,4,1
2019-08-14 04:58:55.0,2019-08-14 05:00:54.0,119,,4,1
2019-08-14 08:42:54.0,2019-08-14 08:43:54.0,60,,4,1
