dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2017-11-08 15:13:51.0,2017-11-08 15:14:51.0,60,,4,1
2017-11-10 07:26:54.0,2017-11-10 07:27:54.0,60,,4,1
2017-11-11 23:40:57.0,2017-11-11 23:42:58.0,121,,4,1
2017-11-11 23:43:58.0,2017-11-11 23:44:57.0,59,,4,1
2017-11-12 08:41:58.0,2017-11-12 08:42:59.0,61,,4,1
2017-11-12 22:57:00.0,2017-11-12 22:58:00.0,60,,4,1
2017-11-13 05:52:00.0,2017-11-13 05:53:00.0,60,,4,1
2017-11-13 20:29:01.0,2017-11-13 20:36:01.0,420,,4,1
2017-11-14 03:44:02.0,2017-11-14 03:45:22.0,80,,4,1
2017-11-14 04:40:03.0,2017-11-14 04:44:02.0,239,,4,1
2017-11-14 04:45:03.0,2017-11-14 04:46:02.0,59,,4,1
2017-11-14 04:48:02.0,2017-11-14 04:50:02.0,120,,4,1
2017-11-14 05:23:03.0,2017-11-14 05:24:03.0,60,,4,1
2017-11-14 21:07:03.0,2017-11-14 21:08:04.0,61,,4,1
2017-11-15 05:41:05.0,2017-11-15 05:42:04.0,59,,4,1
2017-11-15 05:44:04.0,2017-11-15 05:45:04.0,60,,4,1
2017-11-15 05:51:05.0,2017-11-15 05:53:05.0,120,,4,1
2017-11-15 06:08:05.0,2017-11-15 06:09:05.0,60,,4,1
2017-11-16 01:03:06.0,2017-11-16 01:04:06.0,60,,4,1
2017-11-19 21:14:10.0,2017-11-19 21:15:10.0,60,,4,1
2017-11-19 21:19:11.0,2017-11-19 21:20:10.0,59,,4,1
2017-11-19 21:25:10.0,2017-11-19 21:27:10.0,120,,4,1
2017-11-19 21:28:10.0,2017-11-19 21:29:11.0,61,,4,1
2017-11-20 00:38:58.0,2017-11-20 00:40:11.0,73,,4,1
2017-11-20 01:41:11.0,2017-11-20 01:42:11.0,60,,4,1
2017-11-20 01:48:11.0,2017-11-20 01:49:11.0,60,,4,1
2017-11-20 03:33:11.0,2017-11-20 03:34:11.0,60,,4,1
2017-11-20 03:46:11.0,2017-11-20 03:47:11.0,60,,4,1
2017-11-21 00:17:11.0,2017-11-21 00:18:11.0,60,,4,1
2017-11-21 00:20:11.0,2017-11-21 00:21:11.0,60,,4,1
2017-11-21 00:23:11.0,2017-11-21 00:24:11.0,60,,4,1
2017-11-21 00:35:11.0,2017-11-21 00:36:11.0,60,,4,1
2017-11-21 01:37:11.0,2017-11-21 01:38:11.0,60,,4,1
2017-11-21 01:39:11.0,2017-11-21 01:40:11.0,60,,4,1
2017-11-22 02:48:11.0,2017-11-22 02:49:11.0,60,,4,1
2017-11-22 21:49:11.0,2017-11-22 21:51:11.0,120,,4,1
2017-11-22 21:56:11.0,2017-11-22 21:57:11.0,60,,4,1
2017-11-22 21:58:11.0,2017-11-22 22:00:11.0,120,,4,1
2017-11-22 22:01:11.0,2017-11-22 22:02:11.0,60,,4,1
2017-11-23 06:16:11.0,2017-11-23 06:17:11.0,60,,4,1
2017-11-23 06:21:11.0,2017-11-23 06:23:11.0,120,,4,1
2017-11-23 06:54:11.0,2017-11-23 06:55:11.0,60,,4,1
2017-11-23 07:23:11.0,2017-11-23 07:24:11.0,60,,4,1
2017-11-23 07:37:11.0,2017-11-23 07:38:11.0,60,,4,1
2017-11-23 07:57:11.0,2017-11-23 07:58:12.0,61,,4,1
2017-11-23 08:32:11.0,2017-11-23 08:34:11.0,120,,4,1
2017-11-23 08:41:11.0,2017-11-23 08:42:11.0,60,,4,1
2017-11-23 22:05:11.0,2017-11-23 22:07:11.0,120,,4,1
2017-11-24 00:26:11.0,2017-11-24 00:27:11.0,60,,4,1
2017-11-24 00:28:11.0,2017-11-24 00:31:11.0,180,,4,1
2017-11-24 00:47:11.0,2017-11-24 00:48:11.0,60,,4,1
2017-11-24 00:53:11.0,2017-11-24 00:54:11.0,60,,4,1
2017-11-24 01:14:11.0,2017-11-24 01:15:12.0,61,,4,1
2017-11-24 01:39:11.0,2017-11-24 01:40:11.0,60,,4,1
2017-11-24 02:14:11.0,2017-11-24 02:16:12.0,121,,4,1
2017-11-24 02:23:11.0,2017-11-24 02:24:11.0,60,,4,1
2017-11-24 02:38:11.0,2017-11-24 02:39:11.0,60,,4,1
2017-11-24 02:41:11.0,2017-11-24 02:42:11.0,60,,4,1
2017-11-24 15:25:12.0,2017-11-24 15:26:11.0,59,,4,1
2017-11-24 19:03:11.0,2017-11-24 19:04:11.0,60,,4,1
2017-11-24 19:11:11.0,2017-11-24 19:12:11.0,60,,4,1
2017-11-24 19:37:11.0,2017-11-24 19:38:11.0,60,,4,1
2017-11-24 22:08:11.0,2017-11-24 22:09:11.0,60,,4,1
2017-11-24 23:27:21.0,2017-11-24 23:28:21.0,60,,4,1
2017-11-24 23:29:22.0,2017-11-24 23:30:21.0,59,,4,1
2017-11-24 23:33:21.0,2017-11-24 23:34:22.0,61,,4,1
2017-11-25 00:04:11.0,2017-11-25 00:04:22.0,11,,4,1
2017-11-25 00:59:11.0,2017-11-25 01:00:11.0,60,,4,1
2017-11-25 01:01:11.0,2017-11-25 01:02:11.0,60,,4,1
2017-11-25 01:40:11.0,2017-11-25 01:41:11.0,60,,4,1
2017-11-25 01:53:11.0,2017-11-25 01:54:46.0,95,,4,1
2017-11-25 02:21:11.0,2017-11-25 02:22:11.0,60,,4,1
2017-11-25 02:24:14.0,2017-11-25 02:25:12.0,58,,4,1
2017-11-25 03:06:11.0,2017-11-25 03:07:11.0,60,,4,1
2017-11-25 04:18:11.0,2017-11-25 04:19:11.0,60,,4,1
2017-11-25 04:20:11.0,2017-11-25 04:21:11.0,60,,4,1
2017-11-25 05:20:11.0,2017-11-25 05:22:11.0,120,,4,1
2017-11-25 05:24:11.0,2017-11-25 05:25:11.0,60,,4,1
2017-11-25 05:37:11.0,2017-11-25 05:38:11.0,60,,4,1
2017-11-25 05:41:11.0,2017-11-25 05:42:11.0,60,,4,1
2017-11-25 05:43:11.0,2017-11-25 05:44:11.0,60,,4,1
2017-11-25 09:03:11.0,2017-11-25 09:04:11.0,60,,4,1
2017-11-25 23:12:12.0,2017-11-25 23:13:11.0,59,,4,1
2017-11-25 23:14:11.0,2017-11-25 23:15:12.0,61,,4,1
2017-11-25 23:41:12.0,2017-11-25 23:42:12.0,60,,4,1
2017-11-25 23:47:12.0,2017-11-25 23:49:12.0,120,,4,1
