dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-10-16 18:17:50.0,2018-10-16 19:10:07.0,3137,,4,1
2018-10-17 18:09:49.0,2018-10-17 18:35:49.0,1560,,4,1
