dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-10-08 12:20:30.0,2018-10-08 12:21:30.0,60,,4,1
2018-11-01 20:53:29.0,2018-11-01 20:54:25.0,56,,4,1
2018-11-01 21:16:29.0,2018-11-01 21:17:25.0,56,,4,1
2018-11-01 21:24:25.0,2018-11-01 21:25:25.0,60,,4,1
