dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2019-04-28 08:02:44.0,2019-04-28 11:43:44.0,13260,,4,1
2019-04-28 12:08:44.0,2019-04-28 13:00:44.0,3120,,4,1
