dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-01-09 06:28:56.0,2018-01-09 06:29:57.0,61,,4,1
2018-01-09 06:46:57.0,2018-01-09 06:47:57.0,60,,4,1
2018-01-09 06:51:57.0,2018-01-09 06:52:57.0,60,,4,1
2018-01-09 07:03:57.0,2018-01-09 07:04:57.0,60,,4,1
2018-01-09 07:18:57.0,2018-01-09 07:19:57.0,60,,4,1
2018-01-09 07:24:57.0,2018-01-23 12:37:57.0,1228380,,4,1
2018-01-23 12:38:58.0,2018-01-23 12:39:57.0,59,,4,1
2018-01-23 12:40:58.0,2018-01-23 12:45:57.0,299,,4,1
2018-01-24 11:49:08.0,2018-01-24 13:46:58.0,7070,,4,1
2018-01-24 14:19:08.0,2018-01-24 14:46:58.0,1670,,4,1
2018-01-25 10:50:59.0,2018-01-25 15:51:58.0,18059,,4,1
2018-01-31 21:20:58.0,2018-01-31 21:21:58.0,60,,4,1
2018-02-20 03:53:15.0,2018-02-20 03:59:07.0,352,,4,1
2018-02-24 00:53:59.0,2018-02-24 00:54:59.0,60,,4,1
2018-02-24 00:57:00.0,2018-02-24 00:57:58.0,58,,4,1
2018-03-02 18:15:01.0,2018-03-02 18:15:59.0,58,,4,1
2018-03-03 07:34:37.0,2018-03-03 07:35:36.0,59,,4,1
2018-03-23 09:35:00.0,2018-03-23 09:35:59.0,59,,4,1
