dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-10-17 18:36:13.0,2018-10-17 18:48:12.0,719,,4,1
2018-10-18 17:00:19.0,2018-10-18 17:11:06.0,647,,4,1
