dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2018-03-20 10:00:31.0,2018-03-20 10:03:37.0,2018-03-20 10:10:31.0,600,186,SW01B_MSRPAMO,414,34778858
2017-11-13 17:49:20.0,2017-11-13 17:52:24.0,2017-11-13 17:54:19.0,299,184,RD01_MSRPAMO,115,21246331
