dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2017-11-24 02:10:42.0,2017-11-24 02:11:18.0,36,,4,1
2017-11-24 02:13:21.0,2017-11-24 02:16:17.0,176,,4,1
2017-11-24 23:27:27.0,2017-11-24 23:28:28.0,61,,4,1
2017-11-24 23:29:28.0,2017-11-24 23:30:28.0,60,,4,1
2017-11-24 23:33:28.0,2017-11-24 23:34:27.0,59,,4,1
2017-11-25 00:23:16.0,2017-11-25 00:24:17.0,61,,4,1
2017-11-25 00:26:17.0,2017-11-25 00:27:17.0,60,,4,1
2017-11-25 00:58:17.0,2017-11-25 01:00:17.0,120,,4,1
2017-11-25 01:33:17.0,2017-11-25 01:34:17.0,60,,4,1
2017-11-25 01:37:17.0,2017-11-25 01:39:17.0,120,,4,1
2017-11-25 01:40:17.0,2017-11-25 01:41:17.0,60,,4,1
2017-11-25 01:53:17.0,2017-11-25 01:54:16.0,59,,4,1
2017-11-25 02:21:18.0,2017-11-25 02:22:17.0,59,,4,1
2017-11-25 02:23:17.0,2017-11-25 02:26:17.0,180,,4,1
2017-11-25 04:16:18.0,2017-11-25 04:17:17.0,59,,4,1
2017-11-25 04:18:16.0,2017-11-25 04:19:17.0,61,,4,1
2017-11-25 04:22:16.0,2017-11-25 04:23:17.0,61,,4,1
2017-11-25 05:24:17.0,2017-11-25 05:25:17.0,60,,4,1
2017-11-25 05:41:17.0,2017-11-25 05:42:17.0,60,,4,1
2017-11-25 05:43:17.0,2017-11-25 05:44:17.0,60,,4,1
2017-11-25 23:12:45.0,2017-11-25 23:13:17.0,32,,4,1
2017-11-25 23:14:18.0,2017-11-25 23:15:18.0,60,,4,1
2017-11-25 23:47:58.0,2017-11-25 23:48:37.0,39,,4,1
2017-11-25 23:50:18.0,2017-11-25 23:51:17.0,59,,4,1
2017-11-25 23:56:34.0,2017-11-25 23:57:17.0,43,,4,1
2017-11-26 01:28:33.0,2017-11-26 01:29:18.0,45,,4,1
2017-11-26 02:03:55.0,2017-11-26 02:04:18.0,23,,4,1
2017-11-26 02:12:27.0,2017-11-26 02:13:36.0,69,,4,1
2017-11-27 03:33:20.0,2017-11-27 03:35:19.0,119,,4,1
2017-12-05 05:56:17.0,2017-12-05 05:57:16.0,59,,4,1
2017-12-05 20:27:33.0,2017-12-05 20:28:16.0,43,,4,1
2017-12-10 07:08:38.0,2017-12-10 07:09:27.0,49,,4,1
2017-12-11 08:35:34.0,2017-12-11 08:37:15.0,101,,4,1
2017-12-11 09:02:40.0,2017-12-11 09:03:16.0,36,,4,1
2017-12-16 22:35:21.0,2017-12-16 22:36:16.0,55,,4,1
2017-12-17 22:19:29.0,2017-12-17 22:20:14.0,45,,4,1
2018-01-05 08:49:21.0,2018-01-05 08:50:13.0,52,,4,1
2018-01-16 22:15:08.0,2018-01-16 22:16:01.0,53,,4,1
2018-01-16 23:43:23.0,2018-01-16 23:44:02.0,39,,4,1
2018-01-17 18:53:09.0,2018-01-17 18:54:02.0,53,,4,1
2018-01-17 21:44:23.0,2018-01-17 21:45:02.0,39,,4,1
2018-01-18 02:24:15.0,2018-01-18 02:25:08.0,53,,4,1
2018-01-19 20:55:26.0,2018-01-19 20:56:02.0,36,,4,1
2018-01-24 05:57:30.0,2018-01-24 05:58:02.0,32,,4,1
2018-01-25 18:17:27.0,2018-01-25 18:18:18.0,51,,4,1
2018-01-25 18:34:35.0,2018-01-25 18:36:01.0,86,,4,1
2018-01-25 18:57:10.0,2018-01-25 18:58:01.0,51,,4,1
2018-01-25 18:59:01.0,2018-01-25 19:00:01.0,60,,4,1
2018-01-25 22:35:02.0,2018-01-25 22:37:01.0,119,,4,1
2018-01-25 23:08:09.0,2018-01-25 23:09:19.0,70,,4,1
2018-01-25 23:15:01.0,2018-01-25 23:16:01.0,60,,4,1
2018-01-25 23:27:19.0,2018-01-25 23:28:01.0,42,,4,1
2018-01-26 09:28:01.0,2018-01-26 09:29:00.0,59,,4,1
2018-01-28 16:22:23.0,2018-01-28 16:23:01.0,38,,4,1
2018-01-28 16:34:40.0,2018-01-28 16:35:01.0,21,,4,1
2018-01-28 16:48:26.0,2018-01-28 16:49:01.0,35,,4,1
2018-01-28 16:54:15.0,2018-01-28 16:55:18.0,63,,4,1
2018-01-28 17:39:29.0,2018-01-28 17:41:01.0,92,,4,1
2018-02-02 02:38:08.0,2018-02-02 02:39:24.0,76,,4,1
2018-02-02 02:42:36.0,2018-02-02 02:43:00.0,24,,4,1
2018-02-02 03:22:22.0,2018-02-02 03:23:00.0,38,,4,1
2018-02-02 04:58:28.0,2018-02-02 05:00:00.0,92,,4,1
2018-02-02 05:17:39.0,2018-02-02 05:19:00.0,81,,4,1
2018-02-03 22:34:59.0,2018-02-03 22:35:59.0,60,,4,1
2018-02-04 00:48:07.0,2018-02-04 00:50:00.0,113,,4,1
2018-02-04 01:26:00.0,2018-02-04 01:29:00.0,180,,4,1
2018-02-04 01:34:28.0,2018-02-04 01:35:00.0,32,,4,1
2018-02-04 01:52:35.0,2018-02-04 01:52:59.0,24,,4,1
2018-02-04 22:36:08.0,2018-02-04 22:36:59.0,51,,4,1
2018-02-05 01:59:06.0,2018-02-05 01:59:59.0,53,,4,1
2018-02-06 05:19:15.0,2018-02-06 05:22:00.0,165,,4,1
2018-02-06 05:23:10.0,2018-02-06 05:23:59.0,49,,4,1
2018-02-08 00:11:04.0,2018-02-08 00:11:59.0,55,,4,1
2018-02-08 01:36:01.0,2018-02-08 01:36:59.0,58,,4,1
2018-02-08 03:36:02.0,2018-02-08 03:37:18.0,76,,4,1
2018-02-08 03:52:07.0,2018-02-08 03:52:59.0,52,,4,1
2018-02-08 23:34:34.0,2018-02-08 23:34:59.0,25,,4,1
2018-02-08 23:50:06.0,2018-02-08 23:50:59.0,53,,4,1
2018-02-17 00:56:52.0,2018-02-17 00:57:51.0,59,,4,1
2018-02-17 07:18:06.0,2018-02-17 07:19:07.0,61,,4,1
