time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,ref_2017dez,Equipamento SW01B_MSOMCGR,Equipamento RD04_MSRPCGR,OMCGR_SysUpDeslig,Equipamento RD04_MSOMCGR,Equipamento RD02_MSOMCGR,Equipamento MSOMCGR_SWL3,OMCGR_nOK_0001,Equipamento RD03_MSOMCGR,Equipamento RD01_MSOMCGR,Equipamento RD01_MSRPCGR,ref_2017nov,ref_Periodo,Equipamento SW01A_MSOMCGR,OMCGR_SColTempo_0001_delta_tempo,RPCGR_SysUpDeslig
"2017-12-08 19:09:38","2017-12-08 19:09:43",5.0,2.39133773298E-07, ,1,1, ,1,1,1, , ,1, , , ,1,1, , 
"2017-12-08 19:09:43","2017-12-08 19:09:46",3.0,1.43480263979E-07, ,1,1, ,1,1,1, , ,1,1, , ,1,1, , 
"2017-12-08 19:09:46","2017-12-08 19:11:18",92.0,4.40006142868E-06, ,1,1, ,1,1,1,1, ,1,1, , ,1,1, , 
"2017-12-08 19:11:18","2017-12-08 19:11:46",28.0,1.33914913047E-06,2320,1,1, ,1,1,1,1, ,1,1, , ,1,1, , 
"2017-12-08 19:11:46","2017-12-08 19:45:41",2035.0,9.73274457323E-05,2320,1,1, ,1,1,1,1, ,1,1, , ,1,1,2283, 
"2017-12-08 19:45:41","2017-12-08 19:45:44",3.0,1.43480263979E-07,2320,1, , ,1,1,1,1, ,1,1, , ,1, ,2283, 
"2017-12-08 19:45:44","2017-12-08 19:45:45",1.0,4.78267546596E-08,2320,1, , ,1, ,1,1, ,1,1, , ,1, ,2283, 
"2017-12-08 19:45:45","2017-12-08 19:46:20",35.0,1.67393641309E-06,2320,1, , ,1, , ,1, , , , , ,1, ,2283, 
"2017-12-08 19:46:20","2017-12-08 19:49:49",209.0,9.99579172386E-06,2320,1, , , , , , , , , , , ,1, ,2283, 
"2017-12-08 19:49:49","2017-12-08 19:49:58",9.0,4.30440791936E-07,2320,1, , , , , , , , , , , ,1, , , 
"2017-12-08 19:49:58","2017-12-08 22:59:18",11360.0,0.000543311932933, ,1, , , , , , , , , , , ,1, , , 
"2017-12-08 22:59:18","2017-12-08 22:59:47",29.0,1.38697588513E-06,940,1, , , , , , , , , , , ,1, , , 
"2017-12-08 22:59:47","2017-12-08 23:14:58",911.0,4.35701734949E-05,940,1, , , , , , , , , , , ,1, ,913, 
"2017-12-08 23:14:58","2017-12-08 23:15:00",2.0,9.56535093192E-08, ,1, , , , , , , , , , , ,1, ,913, 
"2017-12-08 23:15:00","2017-12-09 22:59:18",85458.0,0.0040871787997, ,1, , , , , , , , , , , ,1, , , 
"2017-12-09 22:59:18","2017-12-09 22:59:47",29.0,1.38697588513E-06,939,1, , , , , , , , , , , ,1, , , 
"2017-12-09 22:59:47","2017-12-09 23:14:57",910.0,4.35223467402E-05,939,1, , , , , , , , , , , ,1, ,914, 
"2017-12-09 23:14:57","2017-12-09 23:15:01",4.0,1.91307018638E-07, ,1, , , , , , , , , , , ,1, ,914, 
"2017-12-09 23:15:01","2017-12-10 22:59:47",85486.0,0.00408851794883, ,1, , , , , , , , , , , ,1, , , 
"2017-12-10 22:59:47","2017-12-10 23:00:18",31.0,1.48262939445E-06, ,1, , , , , , , , , , , ,1, ,919, 
"2017-12-10 23:00:18","2017-12-10 23:15:06",888.0,4.24701581377E-05,895,1, , , , , , , , , , , ,1, ,919, 
"2017-12-10 23:15:06","2017-12-10 23:15:13",7.0,3.34787282617E-07,895,1, , , , , , , , , , , ,1, , , 
"2017-12-10 23:15:13","2017-12-11 22:59:19",85446.0,0.00408660487864, ,1, , , , , , , , , , , ,1, , , 
"2017-12-11 22:59:19","2017-12-11 22:59:46",27.0,1.29132237581E-06,937,1, , , , , , , , , , , ,1, , , 
"2017-12-11 22:59:46","2017-12-11 23:14:56",910.0,4.35223467402E-05,937,1, , , , , , , , , , , ,1, ,914, 
"2017-12-11 23:14:56","2017-12-11 23:15:00",4.0,1.91307018638E-07, ,1, , , , , , , , , , , ,1, ,914, 
"2017-12-11 23:15:00","2017-12-12 22:59:18",85458.0,0.0040871787997, ,1, , , , , , , , , , , ,1, , , 
"2017-12-12 22:59:18","2017-12-12 22:59:47",29.0,1.38697588513E-06,945,1, , , , , , , , , , , ,1, , , 
"2017-12-12 22:59:47","2017-12-12 23:15:03",916.0,4.38093072682E-05,945,1, , , , , , , , , , , ,1, ,918, 
"2017-12-12 23:15:03","2017-12-12 23:15:05",2.0,9.56535093192E-08, ,1, , , , , , , , , , , ,1, ,918, 
"2017-12-12 23:15:05","2017-12-13 22:59:46",85481.0,0.00408827881506, ,1, , , , , , , , , , , ,1, , , 
"2017-12-13 22:59:46","2017-12-13 23:00:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,928, 
"2017-12-13 23:00:18","2017-12-13 23:15:14",896.0,4.2852772175E-05,899,1, , , , , , , , , , , ,1, ,928, 
"2017-12-13 23:15:14","2017-12-13 23:15:17",3.0,1.43480263979E-07,899,1, , , , , , , , , , , ,1, , , 
"2017-12-13 23:15:17","2017-12-14 22:59:46",85469.0,0.004087704894, ,1, , , , , , , , , , , ,1, , , 
"2017-12-14 22:59:46","2017-12-14 23:00:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,930, 
"2017-12-14 23:00:18","2017-12-14 23:15:16",898.0,4.29484256843E-05,900,1, , , , , , , , , , , ,1, ,930, 
"2017-12-14 23:15:16","2017-12-14 23:15:18",2.0,9.56535093192E-08,900,1, , , , , , , , , , , ,1, , , 
"2017-12-14 23:15:18","2017-12-15 16:59:30",63852.0,0.00305383393853, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 16:59:30","2017-12-15 16:59:34",4.0,1.91307018638E-07, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 16:59:34","2017-12-15 17:02:53",199.0,9.51752417726E-06, ,1, , ,1,1, , , ,1, , , ,1, , , 
"2017-12-15 17:02:53","2017-12-15 17:03:17",24.0,1.14784211183E-06, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-15 17:03:17","2017-12-15 17:14:30",673.0,3.21874058859E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 17:14:30","2017-12-15 17:14:35",5.0,2.39133773298E-07, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 17:14:35","2017-12-15 17:20:20",345.0,1.65002303576E-05, ,1, , ,1,1, , , ,1, , , ,1, , , 
"2017-12-15 17:20:20","2017-12-15 17:23:05",165.0,7.89141451883E-06, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-15 17:23:05","2017-12-15 18:19:31",3386.0,0.000161941391277, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 18:19:31","2017-12-15 18:22:53",202.0,9.66100444124E-06, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 18:22:53","2017-12-15 18:29:30",397.0,1.89872215999E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 18:29:30","2017-12-15 18:33:37",247.0,1.18132084009E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 18:33:37","2017-12-15 18:39:31",354.0,1.69306711495E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 18:39:31","2017-12-15 18:43:48",257.0,1.22914759475E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 18:43:48","2017-12-15 18:54:30",642.0,3.07047764915E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 18:54:30","2017-12-15 18:55:12",42.0,2.0087236957E-06, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 18:55:12","2017-12-15 19:04:30",558.0,2.66873291001E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 19:04:30","2017-12-15 19:10:52",382.0,1.826982028E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 19:10:52","2017-12-15 19:19:34",522.0,2.49655659323E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 19:19:34","2017-12-15 19:28:46",552.0,2.64003685721E-05, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-15 19:28:46","2017-12-15 19:29:31",45.0,2.15220395968E-06, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 19:29:31","2017-12-15 19:32:15",164.0,7.84358776418E-06, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-15 19:32:15","2017-12-15 19:39:34",439.0,2.09959452956E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 19:39:34","2017-12-15 20:00:11",1237.0,5.91616955139E-05, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-15 20:00:11","2017-12-15 22:59:18",10747.0,0.000513994132327, ,1, , , , , , , , , , , ,1, , , 
"2017-12-15 22:59:18","2017-12-15 22:59:46",28.0,1.33914913047E-06,946,1, , , , , , , , , , , ,1, , , 
"2017-12-15 22:59:46","2017-12-15 23:15:04",918.0,4.39049607775E-05,946,1, , , , , , , , , , , ,1, ,921, 
"2017-12-15 23:15:04","2017-12-15 23:15:07",3.0,1.43480263979E-07, ,1, , , , , , , , , , , ,1, ,921, 
"2017-12-15 23:15:07","2017-12-16 22:59:18",85451.0,0.00408684401242, ,1, , , , , , , , , , , ,1, , , 
"2017-12-16 22:59:18","2017-12-16 22:59:46",28.0,1.33914913047E-06,951,1, , , , , , , , , , , ,1, , , 
"2017-12-16 22:59:46","2017-12-16 23:15:09",923.0,4.41440945508E-05,951,1, , , , , , , , , , , ,1, ,925, 
"2017-12-16 23:15:09","2017-12-16 23:15:11",2.0,9.56535093192E-08, ,1, , , , , , , , , , , ,1, ,925, 
"2017-12-16 23:15:11","2017-12-17 22:59:18",85447.0,0.0040866527054, ,1, , , , , , , , , , , ,1, , , 
"2017-12-17 22:59:18","2017-12-17 22:59:46",28.0,1.33914913047E-06,953,1, , , , , , , , , , , ,1, , , 
"2017-12-17 22:59:46","2017-12-17 23:15:11",925.0,4.42397480601E-05,953,1, , , , , , , , , , , ,1, ,927, 
"2017-12-17 23:15:11","2017-12-17 23:15:13",2.0,9.56535093192E-08, ,1, , , , , , , , , , , ,1, ,927, 
"2017-12-17 23:15:13","2017-12-18 17:24:35",65362.0,0.00312605233806, ,1, , , , , , , , , , , ,1, , , 
"2017-12-18 17:24:35","2017-12-18 17:25:20",45.0,2.15220395968E-06, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-18 17:25:20","2017-12-18 19:09:35",6255.0,0.000299156350396, ,1, , , , , , , , , , , ,1, , , 
"2017-12-18 19:09:35","2017-12-18 19:18:58",563.0,2.69264628734E-05, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-18 19:18:58","2017-12-18 19:24:30",332.0,1.5878482547E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-18 19:24:30","2017-12-18 19:29:35",305.0,1.45871601712E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-18 19:29:35","2017-12-18 19:29:50",15.0,7.17401319894E-07, ,1, , ,1,1, , , ,1, , , ,1, , , 
"2017-12-18 19:29:50","2017-12-18 19:34:31",281.0,1.34393180593E-05, ,1, , ,1, , , , ,1, , , ,1, , , 
"2017-12-18 19:34:31","2017-12-18 19:37:22",171.0,8.17837504679E-06, ,1, , ,1,1, , , ,1, , , ,1, , , 
"2017-12-18 19:37:22","2017-12-18 19:39:32",130.0,6.21747810575E-06, ,1, , ,1,1, , , , , , , ,1, , , 
"2017-12-18 19:39:32","2017-12-18 20:23:46",2654.0,0.000126932206867, ,1, , , , , , , , , , , ,1, , , 
"2017-12-18 20:23:46","2017-12-18 20:24:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,242, 
"2017-12-18 20:24:18","2017-12-18 20:27:18",180.0,8.60881583873E-06,180,1, , , , , , , , , , , ,1, ,242, 
"2017-12-18 20:27:18","2017-12-18 20:27:48",30.0,1.43480263979E-06, ,1, , , , , , , , , , , ,1, ,242, 
"2017-12-18 20:27:48","2017-12-19 00:59:18",16290.0,0.000779097833405, ,1, , , , , , , , , , , ,1, , , 
"2017-12-19 00:59:18","2017-12-19 00:59:46",28.0,1.33914913047E-06,960,1, , , , , , , , , , , ,1, , , 
"2017-12-19 00:59:46","2017-12-19 01:15:18",932.0,4.45745353428E-05,960,1, , , , , , , , , , , ,1, ,953, 
"2017-12-19 01:15:18","2017-12-19 01:15:39",21.0,1.00436184785E-06, ,1, , , , , , , , , , , ,1, ,953, 
"2017-12-19 01:15:39","2017-12-20 00:59:47",85448.0,0.00408670053215, ,1, , , , , , , , , , , ,1, , , 
"2017-12-20 00:59:47","2017-12-20 01:00:18",31.0,1.48262939445E-06, ,1, , , , , , , , , , , ,1, ,943, 
"2017-12-20 01:00:18","2017-12-20 01:15:30",912.0,4.36180002496E-05,915,1, , , , , , , , , , , ,1, ,943, 
"2017-12-20 01:15:30","2017-12-20 01:15:33",3.0,1.43480263979E-07,915,1, , , , , , , , , , , ,1, , , 
"2017-12-20 01:15:33","2017-12-21 00:59:46",85453.0,0.00408693966593, ,1, , , , , , , , , , , ,1, , , 
"2017-12-21 00:59:46","2017-12-21 01:00:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,945, 
"2017-12-21 01:00:18","2017-12-21 01:15:31",913.0,4.36658270042E-05,915,1, , , , , , , , , , , ,1, ,945, 
"2017-12-21 01:15:31","2017-12-21 01:15:33",2.0,9.56535093192E-08,915,1, , , , , , , , , , , ,1, , , 
"2017-12-21 01:15:33","2017-12-22 00:59:18",85425.0,0.0040856005168, ,1, , , , , , , , , , , ,1, , , 
"2017-12-22 00:59:18","2017-12-22 00:59:47",29.0,1.38697588513E-06,963,1, , , , , , , , , , , ,1, , , 
"2017-12-22 00:59:47","2017-12-22 01:15:21",934.0,4.46701888521E-05,963,1, , , , , , , , , , , ,1, ,941, 
"2017-12-22 01:15:21","2017-12-22 01:15:28",7.0,3.34787282617E-07, ,1, , , , , , , , , , , ,1, ,941, 
"2017-12-22 01:15:28","2017-12-22 09:18:46",28998.0,0.00138688023162, ,1, , , , , , , , , , , ,1, , , 
"2017-12-22 09:18:46","2017-12-22 09:19:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,2236, 
"2017-12-22 09:19:18","2017-12-22 09:56:02",2204.0,0.00010541016727,2220,1, , , , , , , , , , , ,1, ,2236, 
"2017-12-22 09:56:02","2017-12-22 09:56:18",16.0,7.65228074554E-07,2220,1, , , , , , , , , , , ,1, , , 
"2017-12-22 09:56:18","2017-12-23 00:59:46",54208.0,0.00259259271659, ,1, , , , , , , , , , , ,1, , , 
"2017-12-23 00:59:46","2017-12-23 01:00:18",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,948, 
"2017-12-23 01:00:18","2017-12-23 01:15:34",916.0,4.38093072682E-05,917,1, , , , , , , , , , , ,1, ,948, 
"2017-12-23 01:15:34","2017-12-23 01:15:35",1.0,4.78267546596E-08,917,1, , , , , , , , , , , ,1, , , 
"2017-12-23 01:15:35","2017-12-23 20:32:18",69403.0,0.00331932025364, ,1, , , , , , , , , , , ,1, , , 
"2017-12-23 20:32:18","2017-12-23 20:35:33",195.0,9.32621715862E-06,195,1, , , , , , , , , , , ,1, , , 
"2017-12-23 20:35:33","2017-12-24 00:58:18",15765.0,0.000753988787209, ,1, , , , , , , , , , , ,1, , , 
"2017-12-24 00:58:18","2017-12-24 00:59:47",89.0,4.2565811647E-06,1027,1, , , , , , , , , , , ,1, , , 
"2017-12-24 00:59:47","2017-12-24 01:15:25",938.0,4.48614958707E-05,1027,1, , , , , , , , , , , ,1, ,940, 
"2017-12-24 01:15:25","2017-12-24 01:15:27",2.0,9.56535093192E-08, ,1, , , , , , , , , , , ,1, ,940, 
"2017-12-24 01:15:27","2017-12-25 00:59:18",85431.0,0.00408588747732, ,1, , , , , , , , , , , ,1, , , 
"2017-12-25 00:59:18","2017-12-25 00:59:47",29.0,1.38697588513E-06,972,1, , , , , , , , , , , ,1, , , 
"2017-12-25 00:59:47","2017-12-25 01:15:30",943.0,4.5100629644E-05,972,1, , , , , , , , , , , ,1, ,944, 
"2017-12-25 01:15:30","2017-12-25 01:15:31",1.0,4.78267546596E-08, ,1, , , , , , , , , , , ,1, ,944, 
"2017-12-25 01:15:31","2017-12-25 09:09:18",28427.0,0.00135957115471, ,1, , , , , , , , , , , ,1, , , 
"2017-12-25 09:09:18","2017-12-25 09:09:47",29.0,1.38697588513E-06,728,1, , , , , , , , , , , ,1, , , 
"2017-12-25 09:09:47","2017-12-25 09:21:02",675.0,3.22830593952E-05,728,1, , , , , , , , , , , ,1, ,675, 
"2017-12-25 09:21:02","2017-12-25 09:21:26",24.0,1.14784211183E-06,728,1, , , , , , , , , , , ,1, , , 
"2017-12-25 09:21:26","2017-12-25 12:14:18",10372.0,0.000496059099329, ,1, , , , , , , , , , , ,1, , , 
"2017-12-25 12:14:18","2017-12-25 12:23:55",577.0,2.75960374386E-05,577,1, , , , , , , , , , , ,1, , , 
"2017-12-25 12:23:55","2017-12-25 12:50:18",1583.0,7.57097526262E-05, ,1, , , , , , , , , , , ,1, , , 
"2017-12-25 12:50:18","2017-12-25 12:51:46",88.0,4.20875441005E-06,3369,1, , , , , , , , , , , ,1, , , 
"2017-12-25 12:51:46","2017-12-25 13:46:27",3281.0,0.000156919582038,3369,1, , , , , , , , , , , ,1, ,3308, 
"2017-12-25 13:46:27","2017-12-25 13:46:54",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,3308, 
"2017-12-25 13:46:54","2017-12-26 00:59:26",40352.0,0.00192990520402, ,1, , , , , , , , , , , ,1, , , 
"2017-12-26 00:59:26","2017-12-26 00:59:54",28.0,1.33914913047E-06,977,1, , , , , , , , , , , ,1, , , 
"2017-12-26 00:59:54","2017-12-26 01:15:43",949.0,4.5387590172E-05,977,1, , , , , , , , , , , ,1, ,976, 
"2017-12-26 01:15:43","2017-12-26 01:16:10",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,976, 
"2017-12-26 01:16:10","2017-12-27 00:59:26",85396.0,0.00408421354091, ,1, , , , , , , , , , , ,1, , , 
"2017-12-27 00:59:26","2017-12-27 00:59:54",28.0,1.33914913047E-06,979,1, , , , , , , , , , , ,1, , , 
"2017-12-27 00:59:54","2017-12-27 01:15:45",951.0,4.54832436813E-05,979,1, , , , , , , , , , , ,1, ,978, 
"2017-12-27 01:15:45","2017-12-27 01:16:12",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,978, 
"2017-12-27 01:16:12","2017-12-27 21:41:54",73542.0,0.00351727519118, ,1, , , , , , , , , , , ,1, , , 
"2017-12-27 21:41:54","2017-12-27 21:45:29",215.0,1.02827522518E-05, ,1, , , , , , , , , , , ,1, ,215, 
"2017-12-27 21:45:29","2017-12-28 00:59:27",11638.0,0.000556607770728, ,1, , , , , , , , , , , ,1, , , 
"2017-12-28 00:59:27","2017-12-28 00:59:54",27.0,1.29132237581E-06,980,1, , , , , , , , , , , ,1, , , 
"2017-12-28 00:59:54","2017-12-28 01:15:47",953.0,4.55788971906E-05,980,1, , , , , , , , , , , ,1, ,981, 
"2017-12-28 01:15:47","2017-12-28 01:16:15",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,981, 
"2017-12-28 01:16:15","2017-12-29 00:59:27",85392.0,0.00408402223389, ,1, , , , , , , , , , , ,1, , , 
"2017-12-29 00:59:27","2017-12-29 00:59:54",27.0,1.29132237581E-06,982,1, , , , , , , , , , , ,1, , , 
"2017-12-29 00:59:54","2017-12-29 01:15:49",955.0,4.56745506999E-05,982,1, , , , , , , , , , , ,1, ,982, 
"2017-12-29 01:15:49","2017-12-29 01:16:16",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,982, 
"2017-12-29 01:16:16","2017-12-29 03:06:16",6600.0,0.000315656580753, ,1, , , , , , , , , , , ,1, , , 
"2017-12-29 03:06:16","2017-12-29 03:06:49",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,217, 
"2017-12-29 03:06:49","2017-12-29 03:09:53",184.0,8.80012285737E-06,214,1, , , , , , , , , , , ,1, ,217, 
"2017-12-29 03:09:53","2017-12-29 03:10:23",30.0,1.43480263979E-06,214,1, , , , , , , , , , , ,1, , , 
"2017-12-29 03:10:23","2017-12-30 00:59:26",78543.0,0.00375645679123, ,1, , , , , , , , , , , ,1, , , 
"2017-12-30 00:59:26","2017-12-30 00:59:55",29.0,1.38697588513E-06,985,1, , , , , , , , , , , ,1, , , 
"2017-12-30 00:59:55","2017-12-30 01:15:51",956.0,4.57223774546E-05,985,1, , , , , , , , , , , ,1, ,984, 
"2017-12-30 01:15:51","2017-12-30 01:16:19",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,984, 
"2017-12-30 01:16:19","2017-12-31 00:59:27",85388.0,0.00408383092687, ,1, , , , , , , , , , , ,1, , , 
"2017-12-31 00:59:27","2017-12-31 00:59:54",27.0,1.29132237581E-06,986,1, , , , , , , , , , , ,1, , , 
"2017-12-31 00:59:54","2017-12-31 01:15:53",959.0,4.58658577186E-05,986,1, , , , , , , , , , , ,1, ,987, 
"2017-12-31 01:15:53","2017-12-31 01:16:21",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,987, 
"2017-12-31 01:16:21","2017-12-31 23:59:59",81818.0,0.00391308941274, ,1, , , , , , , , , , , ,1, , , 
"2017-12-31 23:59:59","2018-01-01 00:00:00",1.0,4.78267546596E-08, , , , , , , , , , , , , ,1, , , 
"2018-01-01 00:00:00","2018-01-01 00:59:26",3566.0,0.000170550207116, ,1, , , , , , , , , , , ,1, , , 
"2018-01-01 00:59:26","2018-01-01 00:59:54",28.0,1.33914913047E-06,990,1, , , , , , , , , , , ,1, , , 
"2018-01-01 00:59:54","2018-01-01 01:15:56",962.0,4.60093379825E-05,990,1, , , , , , , , , , , ,1, ,989, 
"2018-01-01 01:15:56","2018-01-01 01:16:23",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,989, 
"2018-01-01 01:16:23","2018-01-02 00:59:27",85384.0,0.00408363961986, ,1, , , , , , , , , , , ,1, , , 
"2018-01-02 00:59:27","2018-01-02 00:59:54",27.0,1.29132237581E-06,991,1, , , , , , , , , , , ,1, , , 
"2018-01-02 00:59:54","2018-01-02 01:15:58",964.0,4.61049914919E-05,991,1, , , , , , , , , , , ,1, ,991, 
"2018-01-02 01:15:58","2018-01-02 01:16:25",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,991, 
"2018-01-02 01:16:25","2018-01-03 00:59:27",85382.0,0.00408354396635, ,1, , , , , , , , , , , ,1, , , 
"2018-01-03 00:59:27","2018-01-03 00:59:54",27.0,1.29132237581E-06,993,1, , , , , , , , , , , ,1, , , 
"2018-01-03 00:59:54","2018-01-03 01:16:00",966.0,4.62006450012E-05,993,1, , , , , , , , , , , ,1, ,993, 
"2018-01-03 01:16:00","2018-01-03 01:16:27",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,993, 
"2018-01-03 01:16:27","2018-01-03 12:09:27",39180.0,0.00187385224756, ,1, , , , , , , , , , , ,1, , , 
"2018-01-03 12:09:27","2018-01-03 12:09:54",27.0,1.29132237581E-06,3627,1, , , , , , , , , , , ,1, , , 
"2018-01-03 12:09:54","2018-01-03 13:09:54",3600.0,0.000172176316775,3627,1, , , , , , , , , , , ,1, ,3630, 
"2018-01-03 13:09:54","2018-01-03 13:10:24",30.0,1.43480263979E-06, ,1, , , , , , , , , , , ,1, ,3630, 
"2018-01-03 13:10:24","2018-01-04 00:59:54",42570.0,0.00203598494586, ,1, , , , , , , , , , , ,1, , , 
"2018-01-04 00:59:54","2018-01-04 01:00:27",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,996, 
"2018-01-04 01:00:27","2018-01-04 01:16:30",963.0,4.60571647372E-05,995,1, , , , , , , , , , , ,1, ,996, 
"2018-01-04 01:16:30","2018-01-04 01:17:02",32.0,1.53045614911E-06,995,1, , , , , , , , , , , ,1, , , 
"2018-01-04 01:17:02","2018-01-05 00:59:26",85344.0,0.00408172654967, ,1, , , , , , , , , , , ,1, , , 
"2018-01-05 00:59:26","2018-01-05 00:59:54",28.0,1.33914913047E-06,998,1, , , , , , , , , , , ,1, , , 
"2018-01-05 00:59:54","2018-01-05 01:16:04",970.0,4.63919520198E-05,998,1, , , , , , , , , , , ,1, ,998, 
"2018-01-05 01:16:04","2018-01-05 01:16:32",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,998, 
"2018-01-05 01:16:32","2018-01-06 00:59:27",85375.0,0.00408320917906, ,1, , , , , , , , , , , ,1, , , 
"2018-01-06 00:59:27","2018-01-06 00:59:55",28.0,1.33914913047E-06,999,1, , , , , , , , , , , ,1, , , 
"2018-01-06 00:59:55","2018-01-06 01:16:06",971.0,4.64397787745E-05,999,1, , , , , , , , , , , ,1, ,999, 
"2018-01-06 01:16:06","2018-01-06 01:16:34",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,999, 
"2018-01-06 01:16:34","2018-01-07 00:59:27",85373.0,0.00408311352555, ,1, , , , , , , , , , , ,1, , , 
"2018-01-07 00:59:27","2018-01-07 00:59:54",27.0,1.29132237581E-06,1001,1, , , , , , , , , , , ,1, , , 
"2018-01-07 00:59:54","2018-01-07 01:16:08",974.0,4.65832590385E-05,1001,1, , , , , , , , , , , ,1, ,1002, 
"2018-01-07 01:16:08","2018-01-07 01:16:36",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1002, 
"2018-01-07 01:16:36","2018-01-07 16:53:54",56238.0,0.00268968102855, ,1, , , , , , , , , , , ,1, , , 
"2018-01-07 16:53:54","2018-01-07 16:54:27",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,156, 
"2018-01-07 16:54:27","2018-01-07 16:56:30",123.0,5.88269082313E-06,180,1, , , , , , , , , , , ,1, ,156, 
"2018-01-07 16:56:30","2018-01-07 16:57:27",57.0,2.7261250156E-06,180,1, , , , , , , , , , , ,1, , , 
"2018-01-07 16:57:27","2018-01-07 21:02:55",14728.0,0.000704392442627, ,1, , , , , , , , , , , ,1, , , 
"2018-01-07 21:02:55","2018-01-07 21:06:54",239.0,1.14305943636E-05, ,1, , , , , , , , , , , ,1, ,239, 
"2018-01-07 21:06:54","2018-01-08 00:46:55",13201.0,0.000631360988261, ,1, , , , , , , , , , , ,1, , , 
"2018-01-08 00:46:55","2018-01-08 00:47:27",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,1011, 
"2018-01-08 00:47:27","2018-01-08 01:03:46",979.0,4.68223928118E-05,1003,1, , , , , , , , , , , ,1, ,1011, 
"2018-01-08 01:03:46","2018-01-08 01:04:10",24.0,1.14784211183E-06,1003,1, , , , , , , , , , , ,1, , , 
"2018-01-08 01:04:10","2018-01-08 05:20:55",15405.0,0.000736771155531, ,1, , , , , , , , , , , ,1, , , 
"2018-01-08 05:20:55","2018-01-08 05:23:44",169.0,8.08272153747E-06, ,1, , , , , , , , , , , ,1, ,169, 
"2018-01-08 05:23:44","2018-01-09 00:59:27",70543.0,0.00337384275395, ,1, , , , , , , , , , , ,1, , , 
"2018-01-09 00:59:27","2018-01-09 00:59:54",27.0,1.29132237581E-06,1006,1, , , , , , , , , , , ,1, , , 
"2018-01-09 00:59:54","2018-01-09 01:16:13",979.0,4.68223928118E-05,1006,1, , , , , , , , , , , ,1, ,1007, 
"2018-01-09 01:16:13","2018-01-09 01:16:41",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1007, 
