dh_ultima_coleta,dh_equip_ligado,dh_primeira_coleta,TempoIndisponivel,TempoIndispAjustado,Equipamento,Uptime,UltimoUptime
2017-12-02 07:41:45.0,2017-12-02 15:46:12.0,2017-12-02 18:09:50.0,37685,29067,MSRPNVL_SWL3,8618,9213377
2018-07-12 16:55:06.0,2018-07-12 16:56:11.0,2018-07-12 17:01:06.0,360,65,MSRPNVL_SWL3,295,19188018
