dh_inicio,dh_termino,delta_tempo,Equipamento,Trunk,item_key
2018-06-30 01:00:04.0,2018-06-30 01:22:11.0,1327,MSRPAMO_SWL3_proxy04,Trunk321,
2018-06-30 16:39:41.0,2018-06-30 18:03:41.0,5040,MSRPAMO_SWL3_proxy04,Trunk321,
2018-07-07 01:00:04.0,2018-07-07 01:22:25.0,1341,MSRPAMO_SWL3_proxy04,Trunk321,
