time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,OMCCL_nOK_0001,localidade_id_MSRPMPX_1531,localidade_id_MSRPFDI_1531,RPDOU_SColTempo_0001_delta_tempo,OMCCL_SColTempo_0001_delta_tempo,chamados_MSRPDOU,OMCCL_SColTempo_0004_delta_tempo,chamados_MSOMRCB,localidade_id_MSRPNOQ_1523,chamados_MSRPAMB,localidade_id_MSRPNOQ_1526,chamados_MSRPAMO,ref_Periodo,RPFDIxRPMPX_ativado,OMCGR_SColTempo_0003_delta_tempo,chamados_MSOMCGR,OMCCLxRPATJ_ativado,RPNAS_SColTempo_0002_delta_tempo,OMGUA_SColTempo_0001_delta_tempo,ref_2018_07,ref_2018_06,chamados_MSRPAMO1,chamados_MSRPTRN,OMCGR_SColTempo_0001_delta_tempo,chamados_MSOMIGT,OMIGT_SColTempo_0001_delta_tempo,localidade_id_MSOMNOQ_1526,chamados_MSRPATJ,RPMPX_nOK_0003,chamados_MSRPMMA,localidade_id_MSRPDOU_1531,RPMRDxRPFGR_ativado,localidade_id_MSRPTCU_1531,localidade_id_MSRPNOQ_1531,chamados_MSOMJRD,ref_2018_07_06,ref_2018_07_07,ref_2018_07_04,ref_2018_07_05,ref_2018_07_02,ref_2018_07_03,RPAMO1_SColTempo_0003_delta_tempo,RPJRD_nOK_0001,OMBLV_SColTempo_0001_delta_tempo,RPMMA_SColTempo_0003_delta_tempo,ref_2018_07_08,ref_2018_07_09,RPAMBxRPTCU_ativado,localidade_id_MSRPNVL_1531,OMRCB_SColTempo_0003_delta_tempo,localidade_id_MSOMDOU_1531,RPFDI_SColTempo_0002_delta_tempo,localidade_id_MSOMNOQ_1531,OMCGR_SColTempo_0002_delta_tempo,OMJRD_nOK_0002,chamados_MSOMNOQ,chamados_MSRPPPR,localidade_id_MSRPPPR_1531,localidade_id_MSOMCGR_1531,localidade_id_MSRPAMO_1531,RPMPX_SColTempo_0002_delta_tempo,RPAMB_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0004,ref_2018_07_15,ref_2018_07_14,ref_2018_07_17,RPCGR_SColTempo_0002_delta_tempo,ref_2018_07_11,ref_2018_07_10,ref_2018_07_13,ref_2018_07_12,ref_2018_06_30,RPNOQ_SColTempo_0002_delta_tempo,RPNAS1_SColTempo_0002_delta_tempo,ref_2018_07_19,ref_2018_07_18,localidade_id_MSOMIGT_1531,OMCGR_nOK_0002,OMBLV_SColTempo_0002_delta_tempo,RPPPR_SColTempo_0001_delta_tempo,chamados_MSRPMPX,RPRBR_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,ref_2018_07_30,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPATJ_SColTempo_0002_delta_tempo,RPAMO_SColTempo_0002_delta_tempo,RPNVL_SColTempo_0002_delta_tempo,OMJRD_SColTempo_0002_delta_tempo,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,localidade_id_MSOMMNO_1531,RPFDI_SColTempo_0001_delta_tempo,RPNAS_SColTempo_0001_delta_tempo,chamados_MSOMDOU,ref_2018_06_27,ref_2018_06_26,ref_2018_06_25,ref_2018_07_23,ref_2018_07_24,localidade_id_MSOMRCB_1531,ref_2018_07_26,Chamados_Desconto,ref_2018_07_28,ref_2018_07_29,RPBND_SColTempo_0003_delta_tempo,ref_2018_06_29,ref_2018_06_28,RPAMB_SColTempo_0001_delta_tempo,localidade_id_MSRPMMA_1531,ref_2018_08_01,RPAMOxRPAMB_ativado,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,chamados_MSOMCCL,RPNVL_SColTempo_0003_delta_tempo,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,ref_2018_07_31,chamados_MSRPNAS1,localidade_id_PROMGUA_1531,localidade_id_MSOMJRD_1523,RPRBRxRPDOU_ativado,RPDOU_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1526,OMCGRxOMRCB_ativado,OMIGT_SColTempo_0002_delta_tempo,RPCGRxRPNAS1_ativado,localidade_id_MSOMCARC_1531,RPMPXxRPSPE_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,OMDOU_SColTempo_0002_delta_tempo,localidade_id_MSRPSPE_1526,RPFDI_nOK_0001,chamados_MSRPNOQ,OMAMB_SColTempo_0001_delta_tempo,RPPPR_SColTempo_0004_delta_tempo,RPTRN_SColTempo_0001_delta_tempo,ref_2018_07_22,OMMNO_SColTempo_0002_delta_tempo,ref_2018_08,RPPPR_SColTempo_0002_delta_tempo,ref_2018_07_25,RPTRN_SColTempo_0002_delta_tempo,OMDOU_SColTempo_0001_delta_tempo,localidade_id_MSOMJRD_1531,chamados_PROMGUA,ref_2018_07_27,localidade_id_MSRPCGR_1531,RPTCU_SColTempo_0003_delta_tempo,localidade_id_MSRPNAS_1531,ref_2018_08_05,chamados_MSRPCGR,ref_2018_08_03,ref_2018_08_02,localidade_id_MSRPSPE_1531,localidade_id_MSRPMPX_1542,RPNOQ_nOK_0001,RPMMA_SColTempo_0001_delta_tempo,RPSPE_SColTempo_0001_delta_tempo,chamados_MSRPSPE,RPAMB_SColTempo_0003_delta_tempo,ref_2018_07_01,localidade_id_MSOMCCL_1531,localidade_id_MSRPNAS1_1531,RPNAS1_nOK_0002,chamados_MSOMCARC,localidade_id_MSOMBLV_1531,RPTCU_SColTempo_0001_delta_tempo,RPNAS1_SColTempo_0001_delta_tempo,chamados_MSOMMNO,RPAMO_SColTempo_0001_delta_tempo,RPNOQ_SColTempo_0003_delta_tempo,RPATJ_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMO1_SColTempo_0001_delta_tempo,RPAMBxOMAMB_ativado,localidade_id_MSRPATJ_1531,OMPPR_SColTempo_0002_delta_tempo,RPSPExRPNOQ_ativado,OMIGTxOMMNO_ativado,RPMPX_SColTempo_0001_delta_tempo,chamados_MSRPFDI,localidade_id_MSRPNVL_1543,OMCGRxRPNVL_ativado,RPNOQ_SColTempo_0001_delta_tempo,RPMMA_nOK_0002,ref_2018_08_04,RPJRD_nOK_0002,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,chamados_MSRPNVL,ref_2018_07_16,RPMRDxOMAQD_ativado,RPSPE_nOK_0001,RPPPR_SColTempo_0003_delta_tempo,chamados_MSRPTCU,RPSPE_SColTempo_0002_delta_tempo,RPRBR_SColTempo_0001_delta_tempo,RPJRDxRPMMA_ativado,RPNVL_SColTempo_0001_delta_tempo,RPNOQxOMJRD_ativado,chamados_MSRPNAS,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2018_07_20,localidade_id_MSRPTRN_1531,localidade_id_MSRPAMO1_1531,OMCARC_SColTempo_0003_delta_tempo,ref_2018_07_21,localidade_id_MSRPAMB_1531,OMNOQ_SColTempo_0003_delta_tempo
"2018-07-12 23:59:59","2018-07-13 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 00:00:00","2018-07-13 15:04:23",54263.0,0.00295084884147, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 15:04:23","2018-07-13 15:08:53",270.0,1.46827338554E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , ,272, ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,,270,1, ,1,1,1, , , , , , , 
"2018-07-13 15:08:53","2018-07-13 15:08:55",2.0,1.08760991522E-07, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , ,272, ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 15:08:55","2018-07-13 15:55:20",2785.0,0.000151449680694, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 15:55:20","2018-07-13 15:58:31",191.0,1.03866746903E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,191
"2018-07-13 15:58:31","2018-07-13 16:15:20",1009.0,5.48699202227E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 16:15:20","2018-07-13 16:19:02",222.0,1.20724700589E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,222
"2018-07-13 16:19:02","2018-07-13 16:49:20",1818.0,9.88637412933E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 16:49:20","2018-07-13 16:52:20",180.0,9.78848923696E-06, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,180
"2018-07-13 16:52:20","2018-07-13 17:37:28",2708.0,0.00014726238252, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 17:37:28","2018-07-13 17:40:55",207.0,1.12567626225E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,207
"2018-07-13 17:40:55","2018-07-13 17:55:20",865.0,4.70391288332E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 17:55:20","2018-07-13 17:58:39",199.0,1.08217186564E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,199
"2018-07-13 17:58:39","2018-07-13 18:14:21",942.0,5.12264270067E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 18:14:21","2018-07-13 18:17:20",179.0,9.7341087412E-06, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , ,179
"2018-07-13 18:17:20","2018-07-13 18:41:49",1469.0,7.98849482727E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 18:41:49","2018-07-13 18:44:54",185.0,1.00603917158E-05, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , ,185, ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,,185,1, ,1,1,1, , , , , , , 
"2018-07-13 18:44:54","2018-07-13 23:59:59",18905.0,0.00102806327236, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-13 23:59:59","2018-07-14 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-14 00:00:00","2018-07-14 07:00:00",25200.0,0.00137038849317, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-14 07:00:00","2018-07-14 23:59:59",61199.0,0.00332803196007, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , ,1,1, , , , ,1,1,1, ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-14 23:59:59","2018-07-15 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , ,1,1, , , , ,1,1,1, ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-15 00:00:00","2018-07-15 19:00:00",68400.0,0.00371962591004, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , ,1, ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , ,1,1, , , , ,1,1,1, ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-15 19:00:00","2018-07-15 23:59:59",17999.0,0.0009787945432, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-15 23:59:59","2018-07-16 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-16 00:00:00","2018-07-16 23:59:59",86399.0,0.00469842045324, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, ,1,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-16 23:59:59","2018-07-17 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-17 00:00:00","2018-07-17 23:59:59",86399.0,0.00469842045324, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-17 23:59:59","2018-07-18 00:00:00",1.0,5.43804957609E-08, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
"2018-07-18 00:00:00","2018-07-18 23:59:59",86399.0,0.00469842045324, , , , , , , , , , , , , ,1,1, , ,1, , ,1, , , , , , , , , , , ,, , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , ,, ,1,1, , , , ,1,1,,1, , , , , , , , , , , ,1, , , , , , , , ,1, , , , ,1,1,1,1, , , , ,1, , ,1, ,1, ,1,,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,1,1, , , ,1, , , , ,1,1, , ,, , , , , ,, ,1, ,1,1,1, , , , , , , 
